11/May/2011:17:08:53 500.493
11/May/2011:17:08:53 288.631
11/May/2011:17:08:53 466.154
11/May/2011:17:08:53 419.348
11/May/2011:17:08:54 311.455
11/May/2011:17:08:53 412.157
11/May/2011:17:08:53 563.978
11/May/2011:17:08:53 608.013
11/May/2011:17:08:53 389.341
11/May/2011:17:08:53 652.533
11/May/2011:17:08:54 363.218
11/May/2011:17:08:53 449.625
11/May/2011:17:08:54 305.79
11/May/2011:17:08:54 316.874
11/May/2011:17:08:54 403.928
11/May/2011:17:08:53 503.992
11/May/2011:17:08:53 526.171
11/May/2011:17:08:54 472.631
11/May/2011:17:08:53 662.977
11/May/2011:17:08:54 427.279
11/May/2011:17:08:54 256.82
11/May/2011:17:08:54 364.828
11/May/2011:17:08:54 345.569
11/May/2011:17:08:54 521.75
11/May/2011:17:08:54 371.3
11/May/2011:17:08:54 98.779
11/May/2011:17:08:54 331.615
11/May/2011:17:08:54 409.838
11/May/2011:17:08:54 510.991
11/May/2011:17:08:54 682.126
11/May/2011:17:08:54 442.554
11/May/2011:17:08:54 312.839
11/May/2011:17:08:54 317.504
11/May/2011:17:08:54 270.829
11/May/2011:17:08:54 436.743
11/May/2011:17:08:54 394.169
11/May/2011:17:08:54 261.993
11/May/2011:17:08:54 311.464
11/May/2011:17:08:54 471.18
11/May/2011:17:08:54 240.536
11/May/2011:17:08:54 301.007
11/May/2011:17:08:54 514.648
11/May/2011:17:08:54 372.53
11/May/2011:17:08:54 327.701
11/May/2011:17:08:54 468.778
11/May/2011:17:08:54 326.25
11/May/2011:17:08:54 443.991
11/May/2011:17:08:54 464.262
11/May/2011:17:08:54 469.888
11/May/2011:17:08:54 407.307
11/May/2011:17:08:55 65.576
11/May/2011:17:08:54 454.124
11/May/2011:17:08:54 393.107
11/May/2011:17:08:54 474.392
11/May/2011:17:08:54 385.856
11/May/2011:17:08:54 579.219
11/May/2011:17:08:54 346.216
11/May/2011:17:08:54 535.993
11/May/2011:17:08:54 340.359
11/May/2011:17:08:54 537.946
11/May/2011:17:08:54 512.468
11/May/2011:17:08:54 394.043
11/May/2011:17:08:54 446.343
11/May/2011:17:08:54 460.879
11/May/2011:17:08:54 712.511
11/May/2011:17:08:54 392.566
11/May/2011:17:08:55 355.074
11/May/2011:17:08:55 320.647
11/May/2011:17:08:55 328.078
11/May/2011:17:08:54 431.836
11/May/2011:17:08:54 484.968
11/May/2011:17:08:54 420.631
11/May/2011:17:08:55 421.919
11/May/2011:17:08:55 329.368
11/May/2011:17:08:55 257.322
11/May/2011:17:08:54 628.211
11/May/2011:17:08:55 98.954
11/May/2011:17:08:54 524.455
11/May/2011:17:08:55 323.57
11/May/2011:17:08:55 547.734
11/May/2011:17:08:55 312.579
11/May/2011:17:08:55 481.479
11/May/2011:17:08:55 447.352
11/May/2011:17:08:55 359.113
11/May/2011:17:08:55 339.129
11/May/2011:17:08:55 456.27
11/May/2011:17:08:55 405.694
11/May/2011:17:08:55 245.84
11/May/2011:17:08:55 377.797
11/May/2011:17:08:55 641.788
11/May/2011:17:08:55 241.76
11/May/2011:17:08:55 459.732
11/May/2011:17:08:55 286.306
11/May/2011:17:08:55 481.756
11/May/2011:17:08:55 423.25
11/May/2011:17:08:55 386.377
11/May/2011:17:08:55 479.893
11/May/2011:17:08:55 505.307
11/May/2011:17:08:55 373.361
11/May/2011:17:08:55 382.794
11/May/2011:17:08:55 518.374
11/May/2011:17:08:55 65.798
11/May/2011:17:08:55 438.802
11/May/2011:17:08:55 359.617
11/May/2011:17:08:55 573.74
11/May/2011:17:08:55 331.692
11/May/2011:17:08:55 569.546
11/May/2011:17:08:55 403.35
11/May/2011:17:08:55 274.701
11/May/2011:17:08:55 390.93
11/May/2011:17:08:55 351.84
11/May/2011:17:08:55 339.022
11/May/2011:17:08:55 385.294
11/May/2011:17:08:55 437.988
11/May/2011:17:08:55 641.422
11/May/2011:17:08:55 268.79
11/May/2011:17:08:55 364.199
11/May/2011:17:08:55 320.63
11/May/2011:17:08:55 442.606
11/May/2011:17:08:55 440.393
11/May/2011:17:08:55 300.799
11/May/2011:17:08:56 259.957
11/May/2011:17:08:56 270.949
11/May/2011:17:08:56 286.702
11/May/2011:17:08:55 438.52
11/May/2011:17:08:55 487.892
11/May/2011:17:08:55 523.823
11/May/2011:17:08:56 321.61
11/May/2011:17:08:55 498.094
11/May/2011:17:08:56 305.192
11/May/2011:17:08:56 383.138
11/May/2011:17:08:56 392.618
11/May/2011:17:08:55 519.597
11/May/2011:17:08:56 404.967
11/May/2011:17:08:56 333.546
11/May/2011:17:08:55 564.519
11/May/2011:17:08:56 121.521
11/May/2011:17:08:56 525.278
11/May/2011:17:08:56 439.083
11/May/2011:17:08:56 410.821
11/May/2011:17:08:56 320.658
11/May/2011:17:08:56 358.002
11/May/2011:17:08:56 413.297
11/May/2011:17:08:56 484.509
11/May/2011:17:08:56 402.57
11/May/2011:17:08:56 539.284
11/May/2011:17:08:56 334.116
11/May/2011:17:08:56 563.81
11/May/2011:17:08:56 344.049
11/May/2011:17:08:56 473.153
11/May/2011:17:08:56 295.936
11/May/2011:17:08:56 293.444
11/May/2011:17:08:56 460.065
11/May/2011:17:08:56 475.181
11/May/2011:17:08:56 501.588
11/May/2011:17:08:56 493.125
11/May/2011:17:08:56 329.109
11/May/2011:17:08:56 296.639
11/May/2011:17:08:56 346.761
11/May/2011:17:08:56 377.76
11/May/2011:17:08:56 649.593
11/May/2011:17:08:56 447.687
11/May/2011:17:08:56 448.701
11/May/2011:17:08:56 296.98
11/May/2011:17:08:56 399.278
11/May/2011:17:08:56 437.266
11/May/2011:17:08:56 622.854
11/May/2011:17:08:56 260.152
11/May/2011:17:08:56 451.495
11/May/2011:17:08:56 407.307
11/May/2011:17:08:56 446.503
11/May/2011:17:08:56 306.911
11/May/2011:17:08:56 340.147
11/May/2011:17:08:56 298.584
11/May/2011:17:08:56 453.375
11/May/2011:17:08:56 442.807
11/May/2011:17:08:56 474.27
11/May/2011:17:08:56 455.516
11/May/2011:17:08:56 632.532
11/May/2011:17:08:56 461.584
11/May/2011:17:08:56 354.996
11/May/2011:17:08:56 433.446
11/May/2011:17:08:57 360.647
11/May/2011:17:08:57 330.781
11/May/2011:17:08:56 557.852
11/May/2011:17:08:56 501.172
11/May/2011:17:08:57 326.417
11/May/2011:17:08:56 529.022
11/May/2011:17:08:57 367.656
11/May/2011:17:08:56 728.769
11/May/2011:17:08:57 537.264
11/May/2011:17:08:57 461.478
11/May/2011:17:08:57 562.39
11/May/2011:17:08:57 445.994
11/May/2011:17:08:57 456.379
11/May/2011:17:08:57 379.271
11/May/2011:17:08:57 401.542
11/May/2011:17:08:57 327.503
11/May/2011:17:08:57 369.097
11/May/2011:17:08:57 415.013
11/May/2011:17:08:57 371.271
11/May/2011:17:08:57 282.498
11/May/2011:17:08:57 446.913
11/May/2011:17:08:57 478.583
11/May/2011:17:08:57 71.6
11/May/2011:17:08:57 486.841
11/May/2011:17:08:57 528.038
11/May/2011:17:08:57 322.605
11/May/2011:17:08:57 407.394
11/May/2011:17:08:57 483.881
11/May/2011:17:08:57 514.316
11/May/2011:17:08:57 631.404
11/May/2011:17:08:57 581.906
11/May/2011:17:08:57 97.743
11/May/2011:17:08:57 338.532
11/May/2011:17:08:57 301.739
11/May/2011:17:08:57 296.791
11/May/2011:17:08:57 613.419
11/May/2011:17:08:57 509.501
11/May/2011:17:08:57 330.676
11/May/2011:17:08:57 462.854
11/May/2011:17:08:58 97.33
11/May/2011:17:08:57 296.382
11/May/2011:17:08:57 325.281
11/May/2011:17:08:57 295.878
11/May/2011:17:08:57 284.012
11/May/2011:17:08:57 406.82
11/May/2011:17:08:57 383.144
11/May/2011:17:08:58 98.94
11/May/2011:17:08:57 575.043
11/May/2011:17:08:57 461.958
11/May/2011:17:08:57 326.288
11/May/2011:17:08:57 402.761
11/May/2011:17:08:57 407.754
11/May/2011:17:08:58 261.086
11/May/2011:17:08:57 393.894
11/May/2011:17:08:57 367.24
11/May/2011:17:08:58 335.418
11/May/2011:17:08:57 394.534
11/May/2011:17:08:57 465.004
11/May/2011:17:08:57 534.289
11/May/2011:17:08:58 307.564
11/May/2011:17:08:58 407.6
11/May/2011:17:08:58 363.879
11/May/2011:17:08:57 566.743
11/May/2011:17:08:58 469.31
11/May/2011:17:08:58 496.814
11/May/2011:17:08:58 439.963
11/May/2011:17:08:58 324.864
11/May/2011:17:08:58 453.363
11/May/2011:17:08:58 524.159
11/May/2011:17:08:58 90.645
11/May/2011:17:08:58 128.367
11/May/2011:17:08:58 379.313
11/May/2011:17:08:58 366.282
11/May/2011:17:08:58 368.539
11/May/2011:17:08:58 513.892
11/May/2011:17:08:58 309.243
11/May/2011:17:08:58 580.58
11/May/2011:17:08:58 422.52
11/May/2011:17:08:58 285.89
11/May/2011:17:08:58 448.159
11/May/2011:17:08:58 396.027
11/May/2011:17:08:58 321.183
11/May/2011:17:08:58 449.067
11/May/2011:17:08:58 435.175
11/May/2011:17:08:58 328.516
11/May/2011:17:08:58 271.853
11/May/2011:17:08:58 413.83
11/May/2011:17:08:58 462.476
11/May/2011:17:08:58 358.202
11/May/2011:17:08:58 305.35
11/May/2011:17:08:58 460.742
11/May/2011:17:08:58 272.493
11/May/2011:17:08:58 340.901
11/May/2011:17:08:58 379.997
11/May/2011:17:08:58 106.437
11/May/2011:17:08:58 485.339
11/May/2011:17:08:58 320.322
11/May/2011:17:08:59 87.26
11/May/2011:17:08:58 487.797
11/May/2011:17:08:58 646.268
11/May/2011:17:08:58 281.255
11/May/2011:17:08:58 464.929
11/May/2011:17:08:58 545.159
11/May/2011:17:08:58 433.158
11/May/2011:17:08:58 318.357
11/May/2011:17:08:58 316.705
11/May/2011:17:08:58 399.949
11/May/2011:17:08:58 409.788
11/May/2011:17:08:58 330.246
11/May/2011:17:08:59 319.343
11/May/2011:17:08:58 547.493
11/May/2011:17:08:59 245.393
11/May/2011:17:08:58 446.816
11/May/2011:17:08:58 506.681
11/May/2011:17:08:59 296.138
11/May/2011:17:08:59 372.39
11/May/2011:17:08:58 472.693
11/May/2011:17:08:59 263.384
11/May/2011:17:08:57 1500.34
11/May/2011:17:08:59 373.714
11/May/2011:17:08:59 338.823
11/May/2011:17:08:59 456.627
11/May/2011:17:08:59 488.867
11/May/2011:17:08:59 453.752
11/May/2011:17:08:59 329.77
11/May/2011:17:08:58 601.584
11/May/2011:17:08:58 642.872
11/May/2011:17:08:59 379.892
11/May/2011:17:08:59 342.682
11/May/2011:17:08:59 427.391
11/May/2011:17:08:59 355.65
11/May/2011:17:08:59 296.005
11/May/2011:17:08:59 332.973
11/May/2011:17:08:59 522.024
11/May/2011:17:08:59 342.021
11/May/2011:17:08:59 333.858
11/May/2011:17:08:59 521.863
11/May/2011:17:08:59 340.549
11/May/2011:17:08:59 702.672
11/May/2011:17:08:59 359.551
11/May/2011:17:08:59 410.726
11/May/2011:17:08:59 441.622
11/May/2011:17:08:59 512.243
11/May/2011:17:08:59 436.913
11/May/2011:17:08:59 359.868
11/May/2011:17:08:59 402.238
11/May/2011:17:08:59 373.492
11/May/2011:17:08:59 370.654
11/May/2011:17:08:59 372.743
11/May/2011:17:08:59 334.339
11/May/2011:17:08:59 340.724
11/May/2011:17:08:59 389.241
11/May/2011:17:08:59 347.815
11/May/2011:17:08:59 621.9
11/May/2011:17:08:59 384.271
11/May/2011:17:08:59 233.645
11/May/2011:17:08:59 420.997
11/May/2011:17:08:59 409.503
11/May/2011:17:08:59 312.537
11/May/2011:17:08:59 460.244
11/May/2011:17:08:59 358.996
11/May/2011:17:08:59 458.514
11/May/2011:17:08:59 753.685
11/May/2011:17:08:59 325.676
11/May/2011:17:08:59 492.368
11/May/2011:17:08:59 715.277
11/May/2011:17:08:59 495.679
11/May/2011:17:08:59 443.725
11/May/2011:17:09:00 324.865
11/May/2011:17:09:00 321.966
11/May/2011:17:08:59 535.537
11/May/2011:17:08:59 429.383
11/May/2011:17:08:59 427.602
11/May/2011:17:08:59 467.069
11/May/2011:17:08:59 547.079
11/May/2011:17:09:00 323.278
11/May/2011:17:09:00 300.895
11/May/2011:17:08:59 491.755
11/May/2011:17:09:00 338.913
11/May/2011:17:08:59 607.101
11/May/2011:17:09:00 329.913
11/May/2011:17:09:00 375.407
11/May/2011:17:09:00 388.971
11/May/2011:17:09:00 487.237
11/May/2011:17:09:00 394.127
11/May/2011:17:09:00 628.204
11/May/2011:17:09:00 465.847
11/May/2011:17:09:00 610.415
11/May/2011:17:09:00 321.406
11/May/2011:17:09:00 357.709
11/May/2011:17:09:00 386.58
11/May/2011:17:09:00 400.612
11/May/2011:17:09:00 391.377
11/May/2011:17:09:00 456.869
11/May/2011:17:09:00 314.149
11/May/2011:17:09:00 67.228
11/May/2011:17:09:00 371.405
11/May/2011:17:09:00 351.634
11/May/2011:17:09:00 508.415
11/May/2011:17:09:00 629.195
11/May/2011:17:09:00 362.657
11/May/2011:17:09:00 365.083
11/May/2011:17:09:00 583.806
11/May/2011:17:09:00 365.999
11/May/2011:17:09:00 276.814
11/May/2011:17:09:00 395.883
11/May/2011:17:09:00 388.538
11/May/2011:17:09:00 324.693
11/May/2011:17:09:00 244.458
11/May/2011:17:09:00 467.976
11/May/2011:17:09:00 304.59
11/May/2011:17:09:00 516.185
11/May/2011:17:09:00 596.117
11/May/2011:17:09:01 90.022
11/May/2011:17:09:00 327.173
11/May/2011:17:09:00 403.191
11/May/2011:17:09:00 571.241
11/May/2011:17:09:00 400.926
11/May/2011:17:09:00 625.97
11/May/2011:17:09:00 349.404
11/May/2011:17:09:00 427.767
11/May/2011:17:09:00 541.212
11/May/2011:17:09:01 296.906
11/May/2011:17:09:00 577.306
11/May/2011:17:09:01 354.577
11/May/2011:17:09:01 476.635
11/May/2011:17:09:01 481.924
11/May/2011:17:09:01 349.165
11/May/2011:17:09:01 355.18
11/May/2011:17:09:01 346.003
11/May/2011:17:09:01 457.557
11/May/2011:17:09:01 471.166
11/May/2011:17:09:00 665.747
11/May/2011:17:09:01 390.256
11/May/2011:17:09:01 349.39
11/May/2011:17:09:01 348.771
11/May/2011:17:09:01 495.324
11/May/2011:17:09:01 295.89
11/May/2011:17:09:01 453.986
11/May/2011:17:09:01 322.896
11/May/2011:17:09:01 421.568
11/May/2011:17:09:01 489.797
11/May/2011:17:09:01 426.642
11/May/2011:17:09:01 434.219
11/May/2011:17:09:01 368.233
11/May/2011:17:09:01 627.877
11/May/2011:17:09:01 483.108
11/May/2011:17:09:01 477.379
11/May/2011:17:09:01 366.784
11/May/2011:17:09:01 422.922
11/May/2011:17:09:01 526.366
11/May/2011:17:09:01 337.832
11/May/2011:17:09:01 427.707
11/May/2011:17:09:01 272.043
11/May/2011:17:09:01 296.345
11/May/2011:17:09:01 334.996
11/May/2011:17:09:01 426.861
11/May/2011:17:09:01 409.421
11/May/2011:17:09:01 375.516
11/May/2011:17:09:01 390.087
11/May/2011:17:09:01 297.446
11/May/2011:17:09:01 387.007
11/May/2011:17:09:01 529.645
11/May/2011:17:09:01 912.478
11/May/2011:17:09:01 433.541
11/May/2011:17:09:01 360.07
11/May/2011:17:09:01 412.542
11/May/2011:17:09:01 534.074
11/May/2011:17:09:01 387.14
11/May/2011:17:09:01 592.572
11/May/2011:17:09:02 82.279
11/May/2011:17:09:02 350.195
11/May/2011:17:09:02 356.96
11/May/2011:17:09:01 477.294
11/May/2011:17:09:02 336.195
11/May/2011:17:09:02 358.477
11/May/2011:17:09:02 411.356
11/May/2011:17:09:02 417.593
11/May/2011:17:09:02 307.974
11/May/2011:17:09:02 357.69
11/May/2011:17:09:02 486.028
11/May/2011:17:09:02 166.006
11/May/2011:17:09:02 380.193
11/May/2011:17:09:02 605.36
11/May/2011:17:09:02 448.357
11/May/2011:17:09:02 335.368
11/May/2011:17:09:02 414.443
11/May/2011:17:09:02 429.678
11/May/2011:17:09:02 466.455
11/May/2011:17:09:02 358.016
11/May/2011:17:09:02 379.073
11/May/2011:17:09:02 452.844
11/May/2011:17:09:02 271.953
11/May/2011:17:09:02 588.501
11/May/2011:17:09:02 369.101
11/May/2011:17:09:02 598.231
11/May/2011:17:09:02 361.956
11/May/2011:17:09:02 399.954
11/May/2011:17:09:02 588.953
11/May/2011:17:09:02 577.424
11/May/2011:17:09:02 406.067
11/May/2011:17:09:02 375.578
11/May/2011:17:09:02 648.313
11/May/2011:17:09:02 428.973
11/May/2011:17:09:02 421.045
11/May/2011:17:09:02 539.293
11/May/2011:17:09:02 543.612
11/May/2011:17:09:02 546.497
11/May/2011:17:09:02 494.108
11/May/2011:17:09:02 390.346
11/May/2011:17:09:02 269.135
11/May/2011:17:09:02 506.914
11/May/2011:17:09:02 241.13
11/May/2011:17:09:02 482.631
11/May/2011:17:09:02 448.053
11/May/2011:17:09:02 504.597
11/May/2011:17:09:02 334.308
11/May/2011:17:09:02 421.499
11/May/2011:17:09:02 548.067
11/May/2011:17:09:03 268.82
11/May/2011:17:09:03 277.253
11/May/2011:17:09:02 393.479
11/May/2011:17:09:03 359.732
11/May/2011:17:09:03 371.776
11/May/2011:17:09:03 355.536
11/May/2011:17:09:03 217.621
11/May/2011:17:09:03 508.366
11/May/2011:17:09:02 511.943
11/May/2011:17:09:03 589.431
11/May/2011:17:09:02 790.067
11/May/2011:17:09:02 833.715
11/May/2011:17:09:03 604.067
11/May/2011:17:09:03 627.177
11/May/2011:17:09:03 496.333
11/May/2011:17:09:03 581.065
11/May/2011:17:09:03 750.388
11/May/2011:17:09:03 628.945
11/May/2011:17:09:03 403.327
11/May/2011:17:09:03 545.773
11/May/2011:17:09:03 506.866
11/May/2011:17:09:03 675.653
11/May/2011:17:09:03 561.468
11/May/2011:17:09:03 351.235
11/May/2011:17:09:03 682.282
11/May/2011:17:09:03 259.244
11/May/2011:17:09:03 556.637
11/May/2011:17:09:03 463.752
11/May/2011:17:09:03 412.294
11/May/2011:17:09:03 654.646
11/May/2011:17:09:03 322.224
11/May/2011:17:09:03 633.751
11/May/2011:17:09:03 455.085
11/May/2011:17:09:03 678.267
11/May/2011:17:09:03 251.872
11/May/2011:17:09:03 775.475
11/May/2011:17:09:03 766.926
11/May/2011:17:09:03 390.434
11/May/2011:17:09:03 409.149
11/May/2011:17:09:03 504.158
11/May/2011:17:09:03 312.779
11/May/2011:17:09:03 344.544
11/May/2011:17:09:03 761.647
11/May/2011:17:09:03 396.055
11/May/2011:17:09:03 457.393
11/May/2011:17:09:03 579.172
11/May/2011:17:09:03 332
11/May/2011:17:09:03 345.661
11/May/2011:17:09:03 333.128
11/May/2011:17:09:03 1082.46
11/May/2011:17:09:03 447.016
11/May/2011:17:09:03 541.171
11/May/2011:17:09:04 374.62
11/May/2011:17:09:04 312.905
11/May/2011:17:09:04 304.37
11/May/2011:17:09:04 325.547
11/May/2011:17:09:04 228.62
11/May/2011:17:09:03 501.606
11/May/2011:17:09:04 491.891
11/May/2011:17:09:04 500.453
11/May/2011:17:09:04 397.696
11/May/2011:17:09:04 494.764
11/May/2011:17:09:03 550.645
11/May/2011:17:09:04 374.161
11/May/2011:17:09:03 590.412
11/May/2011:17:09:04 479.445
11/May/2011:17:09:04 357.732
11/May/2011:17:09:04 440.929
11/May/2011:17:09:04 259.49
11/May/2011:17:09:04 375.966
11/May/2011:17:09:04 517.911
11/May/2011:17:09:04 380.024
11/May/2011:17:09:04 331.067
11/May/2011:17:09:04 617.018
11/May/2011:17:09:04 453.867
11/May/2011:17:09:04 416.48
11/May/2011:17:09:04 448.837
11/May/2011:17:09:04 352.26
11/May/2011:17:09:04 720.942
11/May/2011:17:09:04 326.091
11/May/2011:17:09:04 440.358
11/May/2011:17:09:04 342.913
11/May/2011:17:09:04 275.295
11/May/2011:17:09:04 561.11
11/May/2011:17:09:04 602.275
11/May/2011:17:09:04 505.607
11/May/2011:17:09:04 283.961
11/May/2011:17:09:04 481.684
11/May/2011:17:09:04 578.153
11/May/2011:17:09:04 431.587
11/May/2011:17:09:04 563.554
11/May/2011:17:09:04 535.409
11/May/2011:17:09:04 468.114
11/May/2011:17:09:04 456.361
11/May/2011:17:09:05 122.246
11/May/2011:17:09:04 290.807
11/May/2011:17:09:04 408.25
11/May/2011:17:09:04 355.225
11/May/2011:17:09:04 344.081
11/May/2011:17:09:04 339.944
11/May/2011:17:09:04 426.113
11/May/2011:17:09:04 474.276
11/May/2011:17:09:05 79.788
11/May/2011:17:09:04 597.569
11/May/2011:17:09:05 311.187
11/May/2011:17:09:04 479.488
